ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Equity to Liability,Liability-Assets Flag,bankrupt_status
0.4526555239803252,0.4550711174530956,0.562543351888061,0.37010783118594676,0.369858451733166,0.16000651854180195,0.2022265914850592,0.18846951602835002,0.17822602997186746,0.2111882218612032,-0.602212889859396,-0.714778478310334,0.5233332175569348,-0.12762553713567962,-0.5639424304114422,0.03605160003387032,0.0373068066815905,0.03440407089395817,0.2661444973132543,0.2540026890849806,-0.6299264263507134,-0.10368321640048811,0.20100249782748675,-0.08318972379173985,0.032337862049558436,0.07032858204766727,0.06797702463048448,0.08091553794611947,0.5699207592531645,-0.041088180837279074,-0.04897891129606208,0.058967312812380525,-0.2946280817607424,-0.06719131406831994,0.019041880457264418,-0.053074489351522244,-1.2484946997266628,1.2484946997266613,-0.10500860140233864,-0.1798226999010993,-0.06991304448662898,-0.1035479658008404,0.21387781457568242,-0.25191844554524817,-0.7336626765038698,-0.05348389906217888,-0.05187340862780375,-0.7089119618705018,-0.18837814866515662,-0.6163017163363548,-0.053074489331649655,-0.002601096967948473,-0.0679145713641431,-0.32482504086990066,-0.5935407822829893,-1.2371152104209224,0.24371035724731893,-0.05145850191164349,-0.17940035043542527,-1.0095032390287735,0.5120314785127832,-0.09143835757464384,8.008872111931078,0.1014299696301767,0.05475334681972354,-0.17194536877028466,-0.0892821320077729,0.5299565100007269,0.19635194020248337,-0.5365775056258267,-0.44120651876033556,-0.6975304210967296,0.0017716043393487476,-0.8682122781566739,0.3531928229383619,-0.06719131404774438,0.1014299696301767,-0.17194536877028466,-0.19090368075895195,0.7156945362945788,0.43158667832749725,0.6274664318118587,0.14975972729709286,-0.14724870764458542,0.5000709338466044,-0.09872124896517359,0.012255690264742249,0.3699365585454397,0.14775164363766694,-0.18991999200478224,-0.061540745904971696,0.08706880871637958,0.4234543178970265,0,0
0.29583497068749415,0.4145567274398303,0.36007504004376073,0.2879287000760856,0.29872106663977716,0.21968322509872457,0.17800483930528482,0.1663313033636089,0.13558291821881754,0.1822634953383217,-0.6022128898594128,3.138765988995303,0.412922288042625,-0.1276255371366964,-0.5639424304114422,0.6205075908485114,0.6206971296575272,0.6172866284261772,0.31022845266675947,0.5950118457557192,-0.18220182621232214,0.03168066983789769,0.24004772657971332,-0.06866760875069282,0.0348573508217284,0.0760143157392142,0.07366305572609307,0.08369618718659759,0.5314287949903669,-0.04108818083724125,0.03207460535951548,0.2473683505695367,-0.08609490428684026,-0.06719131406710639,-0.0017439886655057292,-0.05307448934386545,-0.8789650871789524,0.8789650871789594,-0.10384765019515071,-0.2113715107343544,-0.06991304448662898,0.0314788424974262,0.25659497764834127,-0.15855761592520984,-0.19898467616652385,-0.05348389906156355,-0.0518734087046428,-0.7089119618751305,-0.5040789745120957,-0.3876629016918853,-0.053074489305102036,0.05717528640335962,-0.06791457135412211,0.17673152947754933,0.043014228302809765,-0.3446718999959817,-0.329250502156246,0.006083322656174295,-0.1794003504426278,-0.6133212851848584,0.44169719675361446,-0.0509112910242762,-0.10729485721025506,0.3292778005578365,0.09860413907512477,-0.15203635131706322,-0.08928213201160667,0.9292350495289045,0.08518353188873205,-0.2610477878744515,-0.44120651876033906,-0.6975304210967421,0.02000885571964904,1.1023637012065535,-0.016131523984604598,-0.06719131414552611,0.3292778005578365,-0.15203635131706322,-0.18792726345180175,-0.04173287805055836,0.010296502129634837,0.7788628696112447,0.0035345245067745284,-0.3626553253161803,0.476767658864467,-0.09872124896447905,-0.0032245858572741747,0.28776459507730257,0.14738862823894988,-0.17213947398202736,-0.06745596343692682,0.02471221898029831,0.11932208041774589,0,0
0.5499529475561606,0.569151110385184,0.4808558485503078,-0.19242788772067757,-0.1943346024555697,0.23776707556967158,0.1717267748616534,0.15640243777854024,0.12393525683700216,0.17145695999182115,1.8258871139538375,-0.714778478310334,0.4487651096556408,-0.1276255371133226,1.6806083584524014,0.8831578539271592,0.8828684893754617,0.8792298020540199,0.5769363825554599,1.1680000205697554,2.4933199639065613,0.7711685668809232,0.6044698616005197,-0.08342359220882702,0.03414529665857095,0.0694296643746624,0.06707805993773132,0.08066364383851096,-0.08444263321439432,-0.04108818083735556,-0.12068448369607739,-0.06677450339857717,-0.18574887644386132,-0.06719131407318829,0.04065785617445339,-0.053074489339187965,-0.6893441345574755,0.6893441345574755,-0.004967814056252801,-0.21580414756493144,-0.059296730078897464,0.7760191873196344,0.6323073282082818,-0.13415193670342163,2.757470149228216,-0.05348389903193426,-0.051873409187320085,-0.7089119618751154,-0.5040789745090225,0.8598225606665312,-0.053074489163286415,0.40360659912351093,-0.06791457137148237,0.15094332951116882,-0.1068226924563579,0.05955260733192833,0.40104999628131865,-0.23822624924293592,-0.1794003504395279,-0.1195380947306331,0.6084830608135765,0.01847503055110955,-0.10729485720464829,1.1797226626329516,0.10001327756028035,-0.12750039407440292,-0.08928213201641651,0.6186586294267488,0.10219160905254178,0.12807406485759973,0.8339385480637734,0.0008215477055306645,-0.010018314686781155,0.4218232301550849,-0.06332722246120909,-0.06719131454091805,1.1797226626329516,-0.12750039407440292,-0.21033726722575588,-1.038640701759959,-0.36387746800915544,1.1976749737470591,-0.22366863261560563,-0.27416398460617136,0.607704050685694,-0.0987212489601507,-0.01816630119982263,-0.1923051060955197,0.15962508073745452,-0.16127443936075903,-0.06032023072473486,0.09884857217746658,0.015481197400742176,0,0
5.987734249874222,4.814632716511981,5.371603369815271,2.4617623825290864,2.46767540800353,1.1202589785888264,0.3914590303897899,0.3100016375351631,0.12656694601947413,0.3720906353801974,-0.6022128898594326,2.842962891084355,3.422591382579177,-0.12762553712765556,0.41709830653938273,0.7388185201632322,0.7387923367376925,0.7352790489792741,3.2726702524222677,4.148930403711915,0.3521292596177777,4.004861404797953,3.118238874601227,0.5983028435562358,0.8046112192452753,0.9744380605026942,0.9721337944019288,0.5462342888445307,-2.0128900427804717,-0.04108818083492074,1.955699134258133,1.6246011052303337,0.7888004637569717,-0.06719131405343197,-0.007753960408662731,-0.05307448934964032,-1.149984302389162,1.1499843023891654,-0.09532473637518991,-0.22403343420256305,-0.06991304448662898,4.032815326162353,3.332628087838083,-0.19680532216830107,1.6409366779355143,-0.053483899025519865,-0.05187340920038273,1.347859868245064,-0.504078974511967,0.3263319931627708,-0.0530744892760272,1.9002804403523474,-0.06791457136150314,1.940706425913842,1.8545288297356177,1.566380836144968,5.2786783026024775,0.7535408525925165,-0.17940035040124497,-0.6222959482253809,4.2060956021233045,-0.06941156623224896,-0.10729485720382602,1.2113847054678406,0.23067421550073716,-0.1566681513052172,-0.08928213201641651,1.4207701559061103,1.687627099074963,-0.19104760247905167,-0.44120651876033445,-0.6975304210967388,0.0559753187472415,-0.8682122781566125,0.9060632839162156,-0.0671913143110694,1.2113847054678406,-0.1566681513052172,-0.21033726722575588,6.415116834351472,3.3855212234949787,5.474833633407119,1.2723614412335107,-0.7068782716492116,2.9591037134393496,-0.09872124896535801,0.03851030021897806,2.4618379291894317,0.3336259419012674,-0.18554587907073194,-0.06917966115438684,0.004706317305912108,0.3239596046543387,0,0
0.6747225848475372,0.6816318510799101,0.5852991563892933,1.1429829928141557,1.1450106479228845,0.4213181578580459,0.22177318929211193,0.18625920319486922,0.1291986352019349,0.21003859044140452,-0.6022128898593913,2.8713275717059528,-0.1481557272078462,-0.1153763483061458,1.4381488614735267,0.1425314364171108,0.14359249305373098,0.14059724939173712,0.4138257477474947,0.056820523663084925,-0.3836392326649121,0.3274758286551006,0.9465804373343497,0.33989494757855804,0.121725683791545,0.3112432829997743,0.30890432712435584,0.20505353408890223,-2.0128900427798175,-0.04108818082591378,1.236591422494861,-0.0068672071230056605,-0.020552840790662972,-0.06719131406442264,-0.01047671003811235,-0.05307448930820331,0.15470034967227364,-0.15470034967227364,-0.1081003347130396,-0.15372795960284025,-0.06991304448662898,0.32828543419604106,0.4437557572503688,-0.11892570697996414,-0.02600061723384832,-0.0534838990588971,-0.0518734088982772,-0.7089119618751396,-0.5040789745121188,-0.10687839247937873,-0.05307448932323346,0.12419729200153451,-0.06791457135458219,0.6848107858954684,1.359772177677111,0.7490188644926968,3.3951768141049,0.14031501464367588,-0.1794003504248463,0.004636889054110494,-0.12070924054034492,-0.07212099259751556,-0.10729485721288827,-0.2573778115227158,0.19058349213347117,-0.08861356335024305,-0.08928213199993659,0.503629787709359,0.1856855086353521,-0.46578586817632256,-0.44120651876024114,-0.697530421096661,0.09181957079461972,-0.8682122781564473,1.8866103296333572,-0.06719131401259106,-0.2573778115227158,-0.08861356335024305,-0.03144650014804452,4.430075873171516,1.148763221117016,-0.07800115512812923,1.4150253875928709,-0.41064958815901853,0.5236002495149631,-0.09872124896504814,0.01563805366031916,1.1428147088789669,0.15936691114756735,-0.08933654400662214,-0.06972608975571791,-0.0018274779849481691,-0.2560738588859437,0,0
0.33761562904653186,0.39163411203758947,0.32156521704167423,-0.08872565084395947,-0.11093215096676845,0.23722456005649709,0.1732406343727486,0.15640243777854024,0.12568971629212153,0.17518176579208822,-0.2990054270717331,-0.6941533034012008,0.07529794739374504,-0.12762553713461383,2.2527487556137737,0.42647766677238885,0.4270209900460758,0.42377905871911786,0.3300662325758282,0.4558244348696452,0.26126977686085123,0.18709846514863404,0.2790929553319399,-0.061122568152304296,0.03710669124919916,0.07502010644007726,0.07266879442278222,0.08584301196754685,0.3505165629552183,-0.04108818083722456,0.033670595842142055,0.24652160433243422,-0.4264094647477205,-0.06719131407579626,0.132899300939678,-0.05307448932238474,-0.16256787837243447,0.16256787837243492,-0.09404011583557399,-0.09271175001328111,-0.04823674880039489,0.18871566786156696,0.2979213493651409,-0.10938199361265383,0.20988673585614764,-0.0534838990554102,-0.05187340901336502,1.972623642206403,-0.504078974511933,-0.03467666153902042,-0.05307448924298439,0.21839038095028032,-0.06791457135721168,-0.5178744686482503,-0.43053470293811785,-0.3944815896243676,-0.15641943156495378,-0.39362745555049483,-0.17940035044298278,0.19290767905661654,0.12537759377879554,-10.344977433761668,-0.1072948572084154,0.6289642580425745,0.04002285181681198,-0.09422607720939882,-0.08928213201586872,0.6538555228889938,0.06707097636490446,-0.42785809501788125,-0.4412065187603589,1.3562726263935676,-0.019215868922070722,1.0836675344194253,-0.029087104472733247,-0.06719131440050809,0.6289642580425745,-0.09422607720939882,-0.2071183513641442,-0.14449416057854056,-0.008651135767984496,0.49044211110242386,-0.029608563535722176,0.07558965859012069,0.4180654722007,-0.09872124896348299,-0.04324617056846016,-0.08852547304309451,0.14493796181817611,-0.12226355358421234,-0.03865406154223655,0.26287837535545805,-0.17843397567416255,0,0
1.0364400654353734,0.9449753861661269,1.024661227913098,0.0448154372095216,0.04311708295949569,0.3055815148391546,0.22043743089964543,0.19201303342789394,0.15892697596704317,0.21758017255536832,2.204133848216213,-0.17179744926832002,0.28860033335678437,-0.12762553713691688,0.37948907763507167,0.8476645751327454,0.8474399272514146,0.8438320758880933,1.112556440100556,0.8153919129919072,0.5435141275525827,0.6007103397659235,1.0432638609112952,-0.0463164700333733,0.03802803928779303,0.09410225456979851,0.09175194068373274,0.09289277562975766,1.0780146875220926,-0.04108818083711874,0.11825809142376131,0.19973887473204427,-0.11564783144428024,-0.06719131406647082,-0.001179516181344845,-0.053074489321684605,-0.14499325349532316,0.14499325349532444,-0.10652686711671512,-0.15286070457077314,-0.03282460678956996,0.6056582609620249,1.1051763891985689,-0.06811089725698563,0.39859661832816135,-0.05348389905936325,-0.05187340887403021,-0.7089119618750824,-0.5040789745120906,0.033513862126872,-0.0530744893014726,0.1649539170274098,-0.06791457135490207,0.194343816317571,0.3821822826035555,-0.17869210807743646,0.25461494276696495,0.04668469927432443,-0.17940035043915992,-0.44561075806657013,0.20103300722242845,-0.06722545626943859,-0.10729485721309455,-0.6879083559494926,0.1181595395066011,-0.12675340181377953,-0.08928213198956231,0.8974512515023346,0.6482483793016841,-0.5293046735636836,-0.4412065187603546,-0.6975304210967501,0.008706332865036122,-0.5421511293892481,0.09346465674392818,-0.06719131403445973,-0.6879083559494926,-0.12675340181377953,-0.03318503670714573,0.5286901910804136,0.18409459906541994,0.6751484372600048,0.15718052593812185,-0.33858703279270735,0.8735652785310551,-0.09872124895281197,0.02408870698931018,0.044865092308347426,0.1936756574045066,-0.12063893351841577,-0.0680804356777108,0.017568177792444538,-0.1834007441128608,0,0
0.19166949368277275,0.33885878820452375,0.22704110603655642,0.23901255060594664,0.24524537715582206,0.2336077899617169,0.17609025227623884,0.15938460588706613,0.12978345502030803,0.17481388373778756,-0.6022128898594193,2.1054811949228136,0.3864788077616457,-0.1276255371389382,1.3829353126565562,1.4415854402925652,1.4402778667937657,1.4361540270645612,0.29039067275769015,0.5207785599498186,0.055966009439878936,0.12192326066348452,0.2735150655101896,-0.04475734725289856,0.08630440157540516,0.07597461089502713,0.073623348805062,0.08397098075835628,0.3351197772500993,-0.041088180837268506,0.03287260060090206,0.18195720375271376,-0.1607012957133288,-0.0671913140676197,-0.010543118565725276,-0.05307448934891536,-1.1134475822499028,1.1134475822498964,-0.06690860481850319,-0.22403343420256305,-0.06991304448662898,0.12334754945175659,0.2913647615446969,-0.23326813545337705,-0.19898467616652385,-0.05348389905802071,-0.051873408935629514,-0.7089119618751134,-0.5040789745119085,-0.4077189380642065,-0.0530744892491804,0.1934835545455412,-0.06791457136050921,-0.1254714425718183,-0.5189002810999686,-1.0058936762442208,0.26465206170097305,-0.020841562795775554,-0.17940035043538488,-0.9931021431994884,0.33371448384131497,-0.05594188037031447,-0.10729485721226936,-0.2588099433751493,0.0709278045138051,-0.1699582707997111,-0.08928213201641651,1.1346325507027997,0.050687246346558607,-0.3190312371480455,-0.09737910241337795,2.0104251034995335,0.002050106477064523,-0.8682122781567193,0.1403952293724295,-0.0671913144696192,-0.2588099433751493,-0.1699582707997111,-0.21033726722575588,0.5769554523390992,0.3187325777981234,0.4860624256607409,0.12742442991796896,-0.2984727006134772,0.41919494151135417,-0.09872124896365282,-0.00843399208455002,0.23907805251045672,0.14211169029258797,-0.18386249581832526,-0.06973978480315282,-0.0019924553682217345,0.29114821611061137,0,0
0.6323695887027616,-0.2507322033042907,0.4756045090500203,-0.048614408278469495,-0.0486256136781645,0.15512387891437,0.05507054193682425,0.06399031074369219,0.018472749598523994,0.10818124664454139,-0.6022128898594252,-0.7147784783102731,4.641497966525122,11.386611965685933,-0.5639424304114422,0.26794102149070814,0.2687734125586994,0.2656692151780131,-0.0468515856966226,0.6553263904729927,-0.5707711035344992,-0.10869669366857787,-0.20618345916005443,-0.08003806845692583,0.0319789913012268,0.04436002573735007,0.042007109981113615,0.0698869923565242,-0.4347195080058523,-0.041088180837412544,-0.1075745618741052,0.09876438595658178,1.5579810959980336,-0.06719131404050224,-0.012037310435573675,-0.05307448936087721,-1.8367821429815898,1.8367821429815911,-0.10843967651447711,-0.21547651788614622,-0.06991304448662898,-0.1093528566248807,-0.22382409355944372,-0.2734464402020778,-0.7022110294252023,-0.053483899050580756,-0.051873409090630956,-0.7089119618751363,1.6913118259183453,-0.620312923610818,-0.05307448927637361,-0.021168003924169985,-0.06791457125914244,0.3475508567961837,-0.618831246220523,-1.0930985619086555,0.9166558396283881,1.5028499510139037,-0.1794003503884053,-1.6804978818910457,2.756917594117941,-0.0762831449419415,-0.10729485720184502,-1.2732159165029386,0.09610706536761351,-0.19748850898552767,-0.08928213200618815,-0.07044536256781542,-0.29736555660786246,-0.062338004862075885,-0.441206518760343,-0.697530421096743,0.05530631452597439,-0.8682122781566457,-0.02273882317770317,-0.06719131368994993,-1.2732159165029386,-0.19748850898552767,-0.18791838305807873,-0.031971989381190856,-0.03804370663292097,1.4572230492382279,0.008918886329238221,-0.8119822626469333,-0.1690054665097103,-0.09872124871942123,-0.03572712369470228,-0.0486067422189779,0.10383705616070049,-0.21163912872502544,-0.0699553181151125,-0.004596823391785947,1.8031631001079347,0,0
1.878348948259274,1.5041805851649923,1.6449027711133621,1.2569576210795255,1.1528602904159007,0.5242152670416839,0.2502693683270145,0.20699404263209512,0.13265881912716462,0.237491788746756,-0.6022128898594108,2.911848544022521,0.7967913880452928,-0.12762553713602262,1.0116442017714145,0.3838857322190986,0.38450671549722554,0.3813017873200122,1.2117453396459241,1.1030458954896476,0.2887209397363482,1.3627588845153533,1.227334225028952,-0.0014025973642470835,0.05461287271540064,0.12318049427900338,0.12083170139041381,0.10867214223040308,-2.0128900427805134,-0.04108818083698826,0.29985900848754965,0.48128199857141585,-0.05949190633748613,-0.06719131407002457,-0.008484454211715993,-0.053074489337137216,-0.6130332633805375,0.6130332633805378,-0.10824668388843771,-0.21559215189043573,-0.06991304448662898,1.372156236292555,1.31240430122076,-0.08905606972344582,0.9804520892834981,-0.053483899052911565,-0.05187340905998071,2.3344917687087627,-0.504078974512079,0.11373800761615935,-0.05307448931194363,0.30352644211546326,-0.06791457136208548,0.28143607051485364,-0.18313282117734656,-0.1500405841292359,0.0035162357802264307,-0.12773890825130643,-0.17940035044054112,-0.5211045042405346,0.7304199130744271,-0.015022500630588723,-0.10729485720382431,-0.05782243498689821,0.11356923628357826,-0.14299165242512585,-0.08928213201641651,1.057664413003664,0.38526804328273295,0.1251632961481802,2.926028922324041,1.2384073152033037,0.006383804959605886,1.1247991013511074,0.06000127429371433,-0.06719131399745167,-0.05782243498689821,-0.14299165242512585,-0.21033726722575588,0.4142198850790033,0.18056366066262797,1.4874863436069639,0.10820233848896492,-0.3829887744883898,1.2329262233233909,-0.09872124896448382,-0.013615371851744197,1.2569779310785507,0.2162256865899486,-0.1565228702469605,-0.06940789257528794,0.0019888074090191783,-0.01975209832512226,0,0
